SS,220,0.079415
LU,221,0.043136
SN,221,0.080202
SS,221,0.079441
LU,222,0.041562
SN,222,0.081423
SS,222,0.079066
LU,223,0.041750
SN,223,0.081439
SS,223,0.078864
LU,224,0.041986
SN,224,0.079683
SS,224,0.078546
LU,225,0.045935
SN,225,0.082719
SS,225,0.081403
LU,226,0.043260
SN,226,0.079457
SS,226,0.080082
LU,227,0.046919
SN,227,0.081430
SS,227,0.081453
LU,228,0.047053
SN,228,0.079787
SS,228,0.078749
LU,229,0.047419
SN,229,0.081902
SS,229,0.091940
LU,230,0.047758
SN,230,0.079715
SS,230,0.078343
LU,231,0.046614
SN,231,0.081745
SS,231,0.079060
LU,232,0.049477
SN,232,0.082149
SS,232,0.081318
LU,233,0.046866
SN,233,0.084048
SS,233,0.081527
LU,234,0.050062
SN,234,0.083079
SS,234,0.079594
LU,235,0.050918
SN,235,0.082929
SS,235,0.078108
LU,236,0.050609
SN,236,0.081359
SS,236,0.078245
LU,237,0.052240
SN,237,0.082855
SS,237,0.082292
LU,238,0.054062
SN,238,0.079577
SS,238,0.081150
LU,239,0.052984
SN,239,0.095115
SS,239,0.078899
LU,240,0.052462
SN,240,0.080768
SS,240,0.078079
LU,241,0.053524
SN,241,0.079172
SS,241,0.078748
LU,242,0.053974
SN,242,0.082656
SS,242,0.080177
LU,243,0.053930
SN,243,0.078323
SS,243,0.078324
LU,244,0.058347
SN,244,0.083655
SS,244,0.078402
LU,245,0.058525
SN,245,0.079317
SS,245,0.078465
LU,246,0.055526
SN,246,0.080564
SS,246,0.079013
LU,247,0.062037
SN,247,0.081591
SS,247,0.081673
LU,248,0.058393
SN,248,0.087059
SS,248,0.092070
LU,249,0.058791
SN,249,0.081658
SS,249,0.079759
LU,250,0.060520
SN,250,0.079277
SS,250,0.077492
LU,251,0.061771
SN,251,0.079536
SS,251,0.080527
LU,252,0.061418
SN,252,0.078751
SS,252,0.082050
LU,253,0.057976
SN,253,0.080545
SS,253,0.078312
LU,254,0.064392
SN,254,0.082101
SS,254,0.080073
LU,255,0.060444
SN,255,0.082178
SS,255,0.079121
LU,256,0.065607
SN,256,0.078963
SS,256,0.076926
