SN,158,0.080514
SS,158,0.077857
LU,159,0.013076
SN,159,0.081241
SS,159,0.079859
LU,160,0.011835
SN,160,0.084638
SS,160,0.081814
LU,161,0.013419
SN,161,0.081860
SS,161,0.083556
LU,162,0.013753
SN,162,0.080774
SS,162,0.082190
LU,163,0.014435
SN,163,0.081852
SS,163,0.083563
LU,164,0.014526
SN,164,0.084660
SS,164,0.087439
LU,165,0.013536
SN,165,0.085604
SS,165,0.086763
LU,166,0.015652
SN,166,0.089615
SS,166,0.088058
LU,167,0.014583
SN,167,0.085896
SS,167,0.084428
LU,168,0.014558
SN,168,0.087221
SS,168,0.087234
LU,169,0.015808
SN,169,0.090715
SS,169,0.086322
LU,170,0.014155
SN,170,0.088425
SS,170,0.078706
LU,171,0.016155
SN,171,0.085181
SS,171,0.087341
LU,172,0.015820
SN,172,0.084461
SS,172,0.081911
LU,173,0.015232
SN,173,0.086457
SS,173,0.094538
LU,174,0.015992
SN,174,0.084079
SS,174,0.086955
LU,175,0.015702
SN,175,0.086489
SS,175,0.084114
LU,176,0.016125
SN,176,0.087174
SS,176,0.085796
LU,177,0.016729
SN,177,0.083945
SS,177,0.085000
LU,178,0.016825
SN,178,0.083605
SS,178,0.084899
LU,179,0.017348
SN,179,0.084564
SS,179,0.083901
LU,180,0.017039
SN,180,0.086315
SS,180,0.084546
LU,181,0.017809
SN,181,0.081302
SS,181,0.082326
LU,182,0.017919
SN,182,0.083961
SS,182,0.087156
LU,183,0.017847
SN,183,0.085320
SS,183,0.081018
LU,184,0.018255
SN,184,0.083252
SS,184,0.085575
LU,185,0.019183
SN,185,0.083210
SS,185,0.089407
LU,186,0.021149
SN,186,0.086647
SS,186,0.084765
LU,187,0.023729
SN,187,0.099922
SS,187,0.139036
LU,188,0.030193
SN,188,0.094572
SS,188,0.086837
LU,189,0.020026
SN,189,0.087198
SS,189,0.084631
LU,190,0.020870
SN,190,0.086045
SS,190,0.089613
LU,191,0.020291
SN,191,0.085468
SS,191,0.089599
LU,192,0.021594
SN,192,0.085986
SS,192,0.083747
LU,193,0.026731
SN,193,0.079968
SS,193,0.084285
LU,194,0.029185
SN,194,0.084633
SS,194,0.092440
LU,195,0.027511
SN,195,0.138349
SS,195,0.094099
LU,196,0.030320
SN,196,0.088950
SS,196,0.090040
LU,197,0.027490
SN,197,0.084578
SS,197,0.087239
LU,198,0.028320
SN,198,0.088396
SS,198,0.094762
LU,199,0.039344
SN,199,0.106038
SS,199,0.093909
LU,200,0.027998
SN,200,0.088565
SS,200,0.100607
LU,201,0.031496
SN,201,0.090106
SS,201,0.088179
LU,202,0.032009
SN,202,0.090024
SS,202,0.086385
LU,203,0.031761
SN,203,0.093357
SS,203,0.107407
LU,204,0.033835
SN,204,0.090565
SS,204,0.086689
LU,205,0.032651
SN,205,0.088911
SS,205,0.088524
LU,206,0.033981
SN,206,0.086230
SS,206,0.086743
LU,207,0.034145
SN,207,0.086076
SS,207,0.085523
LU,208,0.035706
SN,208,0.090768
SS,208,0.085841
LU,209,0.035184
SN,209,0.086993
SS,209,0.085142
LU,210,0.035366
SN,210,0.089351
SS,210,0.090702
LU,211,0.035463
SN,211,0.087838
SS,211,0.089185
LU,212,0.035236
SN,212,0.081228
SS,212,0.078829
LU,213,0.037271
SN,213,0.079517
SS,213,0.082023
LU,214,0.040339
SN,214,0.087948
SS,214,0.090371
LU,215,0.044407
SN,215,0.086277
SS,215,0.090036
LU,216,0.044692
SN,216,0.083185
SS,216,0.093081
LU,217,0.042721
SN,217,0.094449
SS,217,0.089317
LU,218,0.036559
SN,218,0.091055
SS,218,0.087113
LU,219,0.039492
SN,219,0.088045
SS,219,0.087323
LU,220,0.038521
SN,220,0.082494
SS,220,0.092782
LU,221,0.044175
SN,221,0.091176
SS,221,0.082736
LU,222,0.042095
SN,222,0.085130
SS,222,0.078203
LU,223,0.039560
SN,223,0.092908
SS,223,0.086654
LU,224,0.044810
SN,224,0.086596
SS,224,0.086310
LU,225,0.055762
SN,225,0.082653
SS,225,0.092964
LU,226,0.046203
SN,226,0.090627
SS,226,0.085426
LU,227,0.042295
SN,227,0.092256
SS,227,0.081602
LU,228,0.044641
SN,228,0.088578
SS,228,0.089977
LU,229,0.045011
SN,229,0.080283
SS,229,0.090771
LU,230,0.045599
SN,230,0.086584
SS,230,0.096009
LU,231,0.045052
SN,231,0.090504
SS,231,0.090645
LU,232,0.062383
SN,232,0.084620
SS,232,0.081531
LU,233,0.046351
SN,233,0.088364
SS,233,0.091219
LU,234,0.048675
SN,234,0.083444
SS,234,0.081467
LU,235,0.052601
SN,235,0.088434
SS,235,0.080977
LU,236,0.051778
SN,236,0.087599
SS,236,0.087326
LU,237,0.050330
SN,237,0.085661
SS,237,0.087900
LU,238,0.050927
SN,238,0.087508
SS,238,0.084156
LU,239,0.051925
SN,239,0.089255
SS,239,0.080070
LU,240,0.050473
SN,240,0.082478
SS,240,0.079207
LU,241,0.052762
SN,241,0.093838
SS,241,0.081092
LU,242,0.053977
SN,242,0.088688
SS,242,0.091012
LU,243,0.056072
SN,243,0.085116
SS,243,0.092134
LU,244,0.051626
SN,244,0.090208
SS,244,0.090809
LU,245,0.058829
SN,245,0.089447
SS,245,0.083231
LU,246,0.059854
SN,246,0.085133
SS,246,0.085520
LU,247,0.067855
SN,247,0.083588
SS,247,0.081756
LU,248,0.060727
SN,248,0.085724
SS,248,0.087055
LU,249,0.062562
SN,249,0.084800
SS,249,0.103667
LU,250,0.098333
SN,250,0.108954
SS,250,0.091785
LU,251,0.070131
SN,251,0.091927
SS,251,0.099649
LU,252,0.064058
SN,252,0.088048
SS,252,0.091268
LU,253,0.058914
SN,253,0.096759
SS,253,0.089593
LU,254,0.068354
SN,254,0.098437
SS,254,0.089844
LU,255,0.061996
SN,255,0.087660
SS,255,0.096309
LU,256,0.079403
SN,256,0.092355
SS,256,0.078411
LU,257,0.054348
SN,257,0.860957
SS,257,0.641957
LU,258,0.053991
SN,258,0.908485
SS,258,0.643242
LU,259,0.059623
SN,259,0.900468
SS,259,0.650354
LU,260,0.055868
SN,260,0.911042
SS,260,0.636983
LU,261,0.056534
SN,261,0.825898
SS,261,0.638932
LU,262,0.070687
SN,262,0.951873
SS,262,0.653434
LU,263,0.068225
SN,263,0.934719
SS,263,0.631860
LU,264,0.082462
SN,264,0.912559
SS,264,0.634428
LU,265,0.063844
SN,265,0.903865
SS,265,0.674276
LU,266,0.059772
SN,266,0.898014
SS,266,0.639431
LU,267,0.061078
SN,267,0.936022
